"src","pair_id","treeID","obs","pred","Zobs","Xobs","Yobs","Zpred","Xpred","Ypred","dxy","dz","dxyz","site"
0,NA,1054,NA,NA,2.4,323385.869190916,4303304.98880114,NA,NA,NA,NA,NA,NA,"CC-CVS1"
0,101,1062,NA,131,2.4,323383.779323337,4303304.77478309,2.646,323381.25,4303306.75,3.20919902689561,0.246,3.21861373796666,"CC-CVS1"
0,NA,1101,NA,NA,2.4,323387.280498655,4303302.90883824,NA,NA,NA,NA,NA,NA,"CC-CVS1"
0,NA,1105,NA,NA,2.4,323386.819658993,4303301.31383514,NA,NA,NA,NA,NA,NA,"CC-CVS1"
0,NA,1148,NA,NA,2.4,323385.733961892,4303298.07307485,NA,NA,NA,NA,NA,NA,"CC-CVS1"
0,NA,1296,NA,NA,2.4,323394.22113256,4303278.63850398,NA,NA,NA,NA,NA,NA,"CC-CVS1"
0,81,1298,NA,348,2.4,323394.567054351,4303281.86253236,1.482,323396.25,4303282.25,1.7269734294317,0.918,1.95580193934946,"CC-CVS1"
0,72,1063,NA,194,2.3,323380.903560211,4303300.18269896,2.217,323380.75,4303299.25,0.945255566384575,0.0829999999999997,0.948892557553817,"CC-CVS1"
0,NA,1109,NA,NA,2.3,323382.801808222,4303301.83518657,NA,NA,NA,NA,NA,NA,"CC-CVS1"
0,NA,1113,NA,NA,2.3,323383.891226598,4303299.1189516,NA,NA,NA,NA,NA,NA,"CC-CVS1"
0,NA,1132,NA,NA,2.3,323382.226817983,4303300.16586492,NA,NA,NA,NA,NA,NA,"CC-CVS1"
0,NA,1146,NA,NA,2.3,323384.541141528,4303298.47307484,NA,NA,NA,NA,NA,NA,"CC-CVS1"
0,NA,1153,NA,NA,2.3,323387.13440692,4303299.67452856,NA,NA,NA,NA,NA,NA,"CC-CVS1"
0,67,1186,NA,279,2.3,323380.948698554,4303291.11854273,2.331,323381.25,4303289.75,1.40131786627396,0.0310000000000001,1.40166071584339,"CC-CVS1"
0,NA,1189,NA,NA,2.3,323382.670253251,4303297.83038969,NA,NA,NA,NA,NA,NA,"CC-CVS1"
0,NA,1190,NA,NA,2.3,323382.583546816,4303297.77190544,NA,NA,NA,NA,NA,NA,"CC-CVS1"
0,NA,1289,NA,NA,2.3,323395.454709639,4303277.57777924,NA,NA,NA,NA,NA,NA,"CC-CVS1"
0,113,1029,NA,90,2.2,323386.421986075,4303312.02262358,2.759,323386.25,4303312.25,0.285095152015586,0.559,0.627503183818847,"CC-CVS1"
0,71,1078,NA,175,2.2,323387.013036582,4303302.90339858,2.254,323387.25,4303302.75,0.28228139404292,0.0539999999999998,0.28740004422897,"CC-CVS1"
0,NA,1110,NA,NA,2.2,323386.353698111,4303302.04510926,NA,NA,NA,NA,NA,NA,"CC-CVS1"
0,NA,1137,NA,NA,2.2,323382.553067143,4303302.22633945,NA,NA,NA,NA,NA,NA,"CC-CVS1"
0,115,1139,NA,235,2.2,323381.134760487,4303294.25113987,2.065,323379.25,4303295.25,2.13308313562526,0.135,2.13735085175291,"CC-CVS1"
0,NA,1185,NA,NA,2.2,323381.355417463,4303291.4506969,NA,NA,NA,NA,NA,NA,"CC-CVS1"
0,53,1244,NA,287,2.2,323401.035792132,4303289.42516797,2.762,323400.75,4303288.25,1.20942007005966,0.562,1.3336194756613,"CC-CVS1"
0,NA,1292,NA,NA,2.2,323395.875980137,4303278.13682408,NA,NA,NA,NA,NA,NA,"CC-CVS1"
0,NA,1318,NA,NA,2.2,323406.196458257,4303283.75024949,NA,NA,NA,NA,NA,NA,"CC-CVS1"
0,NA,1329,NA,NA,2.2,323406.91079239,4303286.37475761,NA,NA,NA,NA,NA,NA,"CC-CVS1"
0,65,1017,NA,136,2.1,323394.034140261,4303309.80842196,2.454,323393.75,4303306.75,3.07159251149323,0.354,3.09192440992035,"CC-CVS1"
0,NA,1031,NA,NA,2.1,323386.405627514,4303311.71048523,NA,NA,NA,NA,NA,NA,"CC-CVS1"
0,NA,1034,NA,NA,2.1,323386.872075585,4303311.1717121,NA,NA,NA,NA,NA,NA,"CC-CVS1"
0,NA,1112,NA,NA,2.1,323384.729371882,4303298.63220998,NA,NA,NA,NA,NA,NA,"CC-CVS1"
0,NA,1116,NA,NA,2.1,323382.929624597,4303301.70182272,NA,NA,NA,NA,NA,NA,"CC-CVS1"
0,NA,1136,NA,NA,2.1,323383.165097857,4303299.48449642,NA,NA,NA,NA,NA,NA,"CC-CVS1"
0,NA,1177,NA,NA,2.1,323384.293304749,4303299.00628303,NA,NA,NA,NA,NA,NA,"CC-CVS1"
0,50,1257,NA,324,2.1,323388.926631648,4303284.26906761,2.95,323389.75,4303284.25,0.823589107010149,0.85,1.18355355484481,"CC-CVS1"
0,NA,1269,NA,NA,2.1,323386.172246434,4303287.77414397,NA,NA,NA,NA,NA,NA,"CC-CVS1"
0,NA,1287,NA,NA,2.1,323395.590665538,4303277.63022262,NA,NA,NA,NA,NA,NA,"CC-CVS1"
0,64,1085,NA,178,2,323392.266978562,4303301.35051439,2.489,323393.75,4303301.25,1.486423804524,0.489,1.56479287020858,"CC-CVS1"
0,NA,1087,NA,NA,2,323388.938901706,4303304.43426009,NA,NA,NA,NA,NA,NA,"CC-CVS1"
0,70,1228,NA,252,2,323419.548306742,4303293.54524889,2.3,323420.75,4303293.75,1.21901177378738,0.3,1.25538428564016,"CC-CVS1"
0,51,1240,NA,243,2,323398.871122074,4303294.17824437,2.795,323398.25,4303293.75,0.754444083033104,0.795,1.09599766168713,"CC-CVS1"
0,NA,1245,NA,NA,2,323401.053156918,4303289.3266872,NA,NA,NA,NA,NA,NA,"CC-CVS1"
0,80,1280,NA,367,2,323387.954609627,4303277.4414231,1.61,323389.75,4303278.75,2.22166606446582,0.39,2.25563740481466,"CC-CVS1"
0,NA,1293,NA,NA,2,323397.112578875,4303275.18130965,NA,NA,NA,NA,NA,NA,"CC-CVS1"
0,NA,1305,NA,NA,2,323397.897586835,4303277.33555311,NA,NA,NA,NA,NA,NA,"CC-CVS1"
0,NA,1332,NA,NA,2,323421.098792673,4303282.42173316,NA,NA,NA,NA,NA,NA,"CC-CVS1"
0,NA,1050,NA,NA,1.9,323383.822445212,4303302.0639374,NA,NA,NA,NA,NA,NA,"CC-CVS1"
0,NA,1057,NA,NA,1.9,323386.687958571,4303312.39182615,NA,NA,NA,NA,NA,NA,"CC-CVS1"
0,NA,1082,NA,NA,1.9,323390.977443437,4303301.90183293,NA,NA,NA,NA,NA,NA,"CC-CVS1"
0,NA,1106,NA,NA,1.9,323386.291718696,4303301.52713684,NA,NA,NA,NA,NA,NA,"CC-CVS1"
0,NA,1154,NA,NA,1.9,323387.169136519,4303299.47756702,NA,NA,NA,NA,NA,NA,"CC-CVS1"
0,75,1241,NA,265,1.9,323398.280668899,4303293.49900576,2.129,323397.75,4303291.75,1.8277392100023,0.229,1.84202921252075,"CC-CVS1"
0,68,1272,NA,321,1.9,323383.514954178,4303284.80928589,2.319,323382.25,4303284.25,1.38307981752841,0.419,1.44515424147543,"CC-CVS1"
0,NA,1274,NA,NA,1.9,323385.90861159,4303284.48007431,NA,NA,NA,NA,NA,NA,"CC-CVS1"
0,NA,1290,NA,NA,1.9,323395.515718682,4303276.88044294,NA,NA,NA,NA,NA,NA,"CC-CVS1"
0,NA,1048,NA,NA,1.8,323389.241146976,4303299.73485279,NA,NA,NA,NA,NA,NA,"CC-CVS1"
0,NA,1059,NA,NA,1.8,323381.379591685,4303309.50469952,NA,NA,NA,NA,NA,NA,"CC-CVS1"
0,74,1225,NA,166,1.8,323415.583911291,4303301.5648855,2.131,323416.75,4303303.25,2.04923735646137,0.331,2.0757973752553,"CC-CVS1"
0,69,1238,NA,222,1.8,323400.430119603,4303295.2548073,2.302,323398.75,4303297.25,2.60837033083074,0.502,2.65623790025631,"CC-CVS1"
0,73,1239,NA,224,1.8,323400.262361744,4303295.50351858,2.152,323403.75,4303295.75,3.49633718315732,0.352,3.51401162467179,"CC-CVS1"
0,103,1246,NA,242,1.8,323397.987906916,4303293.16477181,2.181,323395.75,4303293.75,2.31316220916315,0.381,2.34432941497149,"CC-CVS1"
0,NA,1285,NA,NA,1.8,323392.963768502,4303273.25595978,NA,NA,NA,NA,NA,NA,"CC-CVS1"
0,95,1015,NA,137,1.7,323397.131415437,4303307.80503751,3.043,323396.25,4303306.75,1.37477173492008,1.343,1.92188613688094,"CC-CVS1"
0,84,1036,NA,157,1.7,323392.032950104,4303304.87486571,0.845,323394.25,4303304.75,2.22056337192908,0.855,2.37948034006441,"CC-CVS1"
0,NA,1056,NA,NA,1.7,323386.192824539,4303312.46141271,NA,NA,NA,NA,NA,NA,"CC-CVS1"
0,NA,1064,NA,NA,1.7,323381.900498791,4303300.64757904,NA,NA,NA,NA,NA,NA,"CC-CVS1"
0,NA,1081,NA,NA,1.7,323388.437070666,4303301.14055309,NA,NA,NA,NA,NA,NA,"CC-CVS1"
0,97,1084,NA,199,1.7,323392.790689476,4303299.52411716,2.925,323393.25,4303299.25,0.534889125423076,1.225,1.3366867159121,"CC-CVS1"
0,NA,1107,NA,NA,1.7,323383.844835707,4303302.38772527,NA,NA,NA,NA,NA,NA,"CC-CVS1"
0,NA,1117,NA,NA,1.7,323382.664817521,4303301.45885767,NA,NA,NA,NA,NA,NA,"CC-CVS1"
0,NA,1151,NA,NA,1.7,323386.084928539,4303297.78006351,NA,NA,NA,NA,NA,NA,"CC-CVS1"
0,NA,1194,NA,NA,1.7,323381.946385167,4303291.90022221,NA,NA,NA,NA,NA,NA,"CC-CVS1"
0,100,1210,NA,221,1.7,323399.120080029,4303299.84791742,2.748,323396.25,4303297.25,3.87124453965546,1.048,4.01059076518812,"CC-CVS1"
0,52,1231,NA,246,1.7,323407.342368919,4303292.03478351,2.768,323405.75,4303293.75,2.34042867265312,1.068,2.57259215029838,"CC-CVS1"
0,NA,1237,NA,NA,1.7,323399.608358878,4303294.69446317,NA,NA,NA,NA,NA,NA,"CC-CVS1"
0,77,1252,NA,283,1.7,323393.083601612,4303289.57549029,1.971,323391.25,4303289.75,1.84188721402461,0.271,1.86171681766786,"CC-CVS1"
0,83,1270,NA,301,1.7,323385.220753129,4303287.51985966,1.35,323384.25,4303287.75,0.997660371050847,0.35,1.05727300919172,"CC-CVS1"
0,NA,1282,NA,NA,1.7,323386.6712997,4303281.62070442,NA,NA,NA,NA,NA,NA,"CC-CVS1"
0,NA,1286,NA,NA,1.7,323395.310591367,4303277.52271223,NA,NA,NA,NA,NA,NA,"CC-CVS1"
0,NA,1313,NA,NA,1.7,323403.854393451,4303283.00239348,NA,NA,NA,NA,NA,NA,"CC-CVS1"
0,NA,1316,NA,NA,1.7,323403.431506576,4303282.09956189,NA,NA,NA,NA,NA,NA,"CC-CVS1"
0,NA,1320,NA,NA,1.7,323403.929205404,4303287.01055411,NA,NA,NA,NA,NA,NA,"CC-CVS1"
0,61,1338,NA,316,1.7,323419.79645734,4303285.98988617,2.542,323420.25,4303286.25,0.522838548788262,0.842,0.991122670560519,"CC-CVS1"
0,NA,1016,NA,NA,1.6,323393.466829067,4303310.00376285,NA,NA,NA,NA,NA,NA,"CC-CVS1"
0,NA,1033,NA,NA,1.6,323384.562768646,4303312.17176021,NA,NA,NA,NA,NA,NA,"CC-CVS1"
0,NA,1049,NA,NA,1.6,323383.783535931,4303302.98936388,NA,NA,NA,NA,NA,NA,"CC-CVS1"
0,78,1051,NA,133,1.6,323385.596889266,4303306.86183465,1.867,323386.25,4303306.75,0.662616495359405,0.267,0.714387583824341,"CC-CVS1"
0,NA,1195,NA,NA,1.6,323383.579235841,4303296.55731433,NA,NA,NA,NA,NA,NA,"CC-CVS1"
0,NA,1199,NA,NA,1.6,323397.925699681,4303297.06007087,NA,NA,NA,NA,NA,NA,"CC-CVS1"
0,112,1200,NA,158,1.6,323395.979636257,4303300.94419806,2.809,323396.75,4303304.75,3.88298708804348,1.209,4.06685009877576,"CC-CVS1"
0,NA,1232,NA,NA,1.6,323407.157478408,4303291.41060336,NA,NA,NA,NA,NA,NA,"CC-CVS1"
0,NA,1243,NA,NA,1.6,323402.326102157,4303289.26673782,NA,NA,NA,NA,NA,NA,"CC-CVS1"
0,106,1253,NA,260,1.6,323388.825259076,4303292.56434684,1.424,323385.25,4303291.75,3.66682945126279,0.176,3.67105083384147,"CC-CVS1"
0,NA,1254,NA,NA,1.6,323389.07611664,4303291.91084053,NA,NA,NA,NA,NA,NA,"CC-CVS1"
0,NA,1264,NA,NA,1.6,323388.086758387,4303291.19889512,NA,NA,NA,NA,NA,NA,"CC-CVS1"
0,NA,1273,NA,NA,1.6,323385.880697323,4303283.26520219,NA,NA,NA,NA,NA,NA,"CC-CVS1"
0,82,1288,NA,369,1.6,323395.357288504,4303278.27096688,1.432,323394.75,4303278.75,0.773480485512391,0.168,0.791515041846006,"CC-CVS1"
0,NA,1291,NA,NA,1.6,323395.493099123,4303276.47844933,NA,NA,NA,NA,NA,NA,"CC-CVS1"
0,NA,1317,NA,NA,1.6,323405.199616671,4303285.21964321,NA,NA,NA,NA,NA,NA,"CC-CVS1"
0,79,1337,NA,294,1.6,323419.584325274,4303286.20201821,1.78,323418.25,4303288.25,2.44431040366068,0.18,2.45092907882783,"CC-CVS1"
0,105,1340,NA,335,1.6,323417.281443784,4303285.14748063,1.924,323415.75,4303282.75,2.84486088225282,0.324,2.86325155013881,"CC-CVS1"
0,85,1052,NA,134,1.5,323386.260119287,4303306.41448032,0.757,323388.75,4303306.75,2.51238520488847,0.743,2.61994817081226,"CC-CVS1"
0,NA,1053,NA,NA,1.5,323384.840590078,4303304.37075545,NA,NA,NA,NA,NA,NA,"CC-CVS1"
0,NA,1193,NA,NA,1.5,323381.973431002,4303294.7957789,NA,NA,NA,NA,NA,NA,"CC-CVS1"
0,NA,1234,NA,NA,1.5,323405.748571967,4303289.71132453,NA,NA,NA,NA,NA,NA,"CC-CVS1"
0,86,1255,NA,263,1.5,323393.961863309,4303291.8836338,0.707,323392.75,4303291.75,1.21920903629452,0.793,1.45441385932004,"CC-CVS1"
0,110,1261,NA,220,1.5,323390.739214804,4303297.20128474,3.541,323393.75,4303297.25,3.01117928291054,2.041,3.63770280174585,"CC-CVS1"
0,76,1301,NA,349,1.5,323398.816609147,4303283.46446346,2.048,323398.75,4303282.25,1.21628872907872,0.548,1.33403983167068,"CC-CVS1"
0,NA,1302,NA,NA,1.5,323401.215058426,4303281.37420512,NA,NA,NA,NA,NA,NA,"CC-CVS1"
0,NA,1319,NA,NA,1.5,323403.990214358,4303287.7078904,NA,NA,NA,NA,NA,NA,"CC-CVS1"
0,109,1331,NA,313,1.5,323414.698498777,4303284.63838067,3.798,323412.75,4303286.25,2.52862894557717,2.298,3.4168360136844,"CC-CVS1"
0,NA,1242,NA,NA,1.2,323399.157150927,4303293.43471308,NA,NA,NA,NA,NA,NA,"CC-CVS1"
1,1,373,1311,NA,33.3,323407.854602033,4303280.91059831,33.58,323404.75,4303278.75,3.78242499151856,0.280000000000001,3.79277455386742,"CC-CVS1"
1,2,223,1248,NA,29.9,323398.989214752,4303294.06107394,32.069,323401.25,4303295.75,2.82198886618871,2.169,3.55923898620099,"CC-CVS1"
1,3,305,1250,NA,32.5,323394.087297455,4303290.69020754,30.31,323392.75,4303286.25,4.63721980174953,2.19,5.12834354248406,"CC-CVS1"
1,4,93,1019,NA,28.6,323395.018576871,4303312.89801332,28.882,323393.75,4303312.25,1.42450290980205,0.282,1.45214756138435,"CC-CVS1"
1,5,372,1309,NA,26.4,323400.973048381,4303277.18322467,28.393,323402.25,4303278.75,2.02123485954647,1.993,2.83856290355628,"CC-CVS1"
1,NA,394,NA,NA,NA,NA,NA,28.276,323404.25,4303276.75,NA,NA,NA,"CC-CVS1"
1,NA,306,NA,NA,NA,NA,NA,28.236,323395.25,4303286.25,NA,NA,NA,"CC-CVS1"
1,6,207,1229,NA,26.9,323413.687883447,4303294.56705803,27.552,323414.25,4303297.75,3.23219656431674,0.652000000000001,3.29730171964607,"CC-CVS1"
1,7,218,1260,NA,27.4,323391.208686421,4303298.08423232,27.353,323388.75,4303297.25,2.59635946737522,0.046999999999997,2.59678483587473,"CC-CVS1"
1,8,204,1215,NA,26.4,323406.963884552,4303300.70134121,26.596,323405.75,4303299.25,1.89206421637659,0.196000000000002,1.90218900188514,"CC-CVS1"
1,87,238,1198,NA,27,323389.179113574,4303295.34528418,26.132,323386.75,4303295.25,2.43098165947614,0.867999999999999,2.58129731505485,"CC-CVS1"
1,NA,353,NA,NA,NA,NA,NA,25.778,323405.25,4303280.75,NA,NA,NA,"CC-CVS1"
1,NA,307,NA,NA,NA,NA,NA,25.694,323397.75,4303286.25,NA,NA,NA,"CC-CVS1"
1,9,197,1174,NA,26.6,323387.4424082,4303297.67083968,25.151,323388.25,4303299.25,1.77368312761466,1.449,2.29031719139182,"CC-CVS1"
1,10,113,1021,NA,28.5,323394.85867112,4303311.73636009,25.143,323391.75,4303308.75,4.3107055927751,3.357,5.46366467744704,"CC-CVS1"
1,88,128,1218,NA,20.9,323416.274320778,4303307.42499684,24.752,323413.75,4303307.25,2.53037927637719,3.852,4.60876591750104,"CC-CVS1"
1,NA,108,NA,NA,NA,NA,NA,24.674,323379.25,4303310.25,NA,NA,NA,"CC-CVS1"
1,11,332,1323,NA,25,323411.699864231,4303286.12082081,24.426,323409.75,4303284.25,2.70221039898937,0.574000000000002,2.76250195301403,"CC-CVS1"
1,NA,326,NA,NA,NA,NA,NA,24.405,323394.75,4303284.25,NA,NA,NA,"CC-CVS1"
1,12,143,1221,NA,21.9,323411.069322242,4303304.15534885,24.392,323411.25,4303306.75,2.60093426479462,2.492,3.60207204949911,"CC-CVS1"
1,13,142,1216,NA,25,323403.859795559,4303306.42211434,24.373,323408.75,4303306.75,4.90118439602322,0.626999999999999,4.94112714710131,"CC-CVS1"
1,14,269,1230,NA,25.9,323409.008556135,4303293.04048729,24.018,323407.75,4303291.75,1.80258730129021,1.882,2.606001722711,"CC-CVS1"
1,15,38,1005,NA,26.9,323412.779844706,4303319.53421569,23.798,323410.25,4303318.25,2.83713308932448,3.102,4.20377546576169,"CC-CVS1"
1,16,135,1020,NA,20.9,323389.616950476,4303308.33079693,23.75,323391.25,4303306.75,2.27283296626169,2.85,3.64530790092221,"CC-CVS1"
1,17,310,1324,NA,25.2,323405.675606631,4303286.91856371,23.719,323405.25,4303286.25,0.792539232706109,1.481,1.67972600009001,"CC-CVS1"
1,18,186,1224,NA,21.9,323415.526824275,4303302.813122,23.713,323413.75,4303301.25,2.36652802649821,1.813,2.98117827380409,"CC-CVS1"
1,NA,272,NA,NA,NA,NA,NA,23.476,323416.25,4303290.25,NA,NA,NA,"CC-CVS1"
1,19,387,1277,NA,23.5,323383.246926853,4303277.4631073,22.635,323386.75,4303276.75,3.57491867014325,0.864999999999998,3.67807945783377,"CC-CVS1"
1,NA,92,NA,NA,NA,NA,NA,22.474,323391.25,4303312.25,NA,NA,NA,"CC-CVS1"
1,20,95,1010,NA,23.6,323402.150220652,4303313.54189528,22.302,323398.75,4303312.25,3.63737458910891,1.298,3.86203287162282,"CC-CVS1"
1,21,408,1278,NA,24.1,323385.732639175,4303275.5142585,22.169,323387.25,4303274.75,1.6989628962258,1.931,2.57201009382778,"CC-CVS1"
1,NA,73,NA,NA,NA,NA,NA,21.861,323395.75,4303314.25,NA,NA,NA,"CC-CVS1"
1,22,183,1214,NA,22.6,323405.279789623,4303298.46979165,21.798,323406.25,4303301.25,2.94463353679035,0.802000000000003,3.0518962410263,"CC-CVS1"
1,NA,116,NA,NA,NA,NA,NA,21.592,323399.25,4303308.75,NA,NA,NA,"CC-CVS1"
1,NA,355,NA,NA,NA,NA,NA,21.566,323410.25,4303280.75,NA,NA,NA,"CC-CVS1"
1,23,102,1219,NA,21.2,323416.912325334,4303309.80548822,21.286,323417.25,4303310.75,1.00305866403067,0.0860000000000021,1.00673863712832,"CC-CVS1"
1,24,247,1208,NA,23.6,323404.714746163,4303295.22189326,21.281,323408.25,4303293.75,3.82942416884637,2.319,4.4768572084605,"CC-CVS1"
1,NA,71,NA,NA,NA,NA,NA,20.627,323390.75,4303314.25,NA,NA,NA,"CC-CVS1"
1,NA,118,NA,NA,NA,NA,NA,20.15,323404.75,4303308.75,NA,NA,NA,"CC-CVS1"
1,NA,141,NA,NA,NA,NA,NA,19.532,323406.25,4303306.75,NA,NA,NA,"CC-CVS1"
1,25,331,1321,NA,21.4,323408.821846352,4303285.49370802,19.295,323407.25,4303284.25,2.00437286752916,2.105,2.90663647401718,"CC-CVS1"
1,NA,109,NA,NA,NA,NA,NA,19.214,323381.75,4303310.25,NA,NA,NA,"CC-CVS1"
1,NA,330,NA,NA,NA,NA,NA,18.594,323404.75,4303284.25,NA,NA,NA,"CC-CVS1"
1,NA,261,NA,NA,NA,NA,NA,18.457,323387.75,4303291.75,NA,NA,NA,"CC-CVS1"
1,NA,60,NA,NA,NA,NA,NA,18.226,323413.75,4303316.25,NA,NA,NA,"CC-CVS1"
1,26,144,1220,NA,18.9,323414.641462408,4303304.30672282,18.128,323414.75,4303305.25,0.949501051843065,0.771999999999998,1.22373863526943,"CC-CVS1"
1,27,78,1003,NA,20.5,323410.182252927,4303314.72471078,18.006,323408.75,4303314.25,1.5088733448358,2.494,2.91491591143826,"CC-CVS1"
1,28,376,1312,NA,14.8,323408.44357831,4303280.79611291,18,323412.25,4303278.75,4.32150715891417,3.2,5.377306400471,"CC-CVS1"
1,29,198,1044,NA,17.8,323388.591308741,4303301.52026876,17.503,323390.75,4303299.25,3.13274132494256,0.297000000000001,3.14678839596864,"CC-CVS1"
1,NA,217,NA,NA,NA,NA,NA,17.263,323386.25,4303297.25,NA,NA,NA,"CC-CVS1"
1,NA,164,NA,NA,NA,NA,NA,17.025,323411.75,4303303.25,NA,NA,NA,"CC-CVS1"
1,NA,271,NA,NA,NA,NA,NA,16.856,323413.75,4303290.25,NA,NA,NA,"CC-CVS1"
1,NA,165,NA,NA,NA,NA,NA,16.686,323414.25,4303303.25,NA,NA,NA,"CC-CVS1"
1,NA,219,NA,NA,NA,NA,NA,16.575,323391.25,4303297.25,NA,NA,NA,"CC-CVS1"
1,NA,119,NA,NA,NA,NA,NA,16.433,323407.25,4303308.75,NA,NA,NA,"CC-CVS1"
1,30,205,1223,NA,14.8,323409.885815668,4303299.74306455,16.224,323408.25,4303299.25,1.7085097459964,1.424,2.22413613615819,"CC-CVS1"
1,NA,94,NA,NA,NA,NA,NA,16.22,323396.25,4303312.25,NA,NA,NA,"CC-CVS1"
1,NA,138,NA,NA,NA,NA,NA,16.203,323398.75,4303306.75,NA,NA,NA,"CC-CVS1"
1,NA,285,NA,NA,NA,NA,NA,16.138,323396.25,4303289.75,NA,NA,NA,"CC-CVS1"
1,NA,72,NA,NA,NA,NA,NA,15.872,323393.25,4303314.25,NA,NA,NA,"CC-CVS1"
1,31,161,1203,NA,16.1,323401.773788192,4303301.05759166,15.785,323404.25,4303303.25,3.30730694572595,0.315000000000001,3.32227395517696,"CC-CVS1"
1,NA,325,NA,NA,NA,NA,NA,15.784,323392.25,4303284.25,NA,NA,NA,"CC-CVS1"
1,NA,386,NA,NA,NA,NA,NA,15.714,323384.25,4303276.75,NA,NA,NA,"CC-CVS1"
1,NA,101,NA,NA,NA,NA,NA,15.691,323414.75,4303310.75,NA,NA,NA,"CC-CVS1"
1,NA,407,NA,NA,NA,NA,NA,15.621,323384.75,4303274.75,NA,NA,NA,"CC-CVS1"
1,32,179,1172,NA,16.1,323393.357060363,4303301.30507704,15.596,323396.25,4303301.25,2.89346387959539,0.504000000000001,2.93703068123627,"CC-CVS1"
1,NA,130,NA,NA,NA,NA,NA,15.492,323378.75,4303306.75,NA,NA,NA,"CC-CVS1"
1,NA,358,NA,NA,NA,NA,NA,15.155,323417.75,4303280.75,NA,NA,NA,"CC-CVS1"
1,NA,304,NA,NA,NA,NA,NA,14.913,323390.25,4303286.25,NA,NA,NA,"CC-CVS1"
1,NA,112,NA,NA,NA,NA,NA,14.899,323389.25,4303308.75,NA,NA,NA,"CC-CVS1"
1,NA,153,NA,NA,NA,NA,NA,14.398,323384.25,4303304.75,NA,NA,NA,"CC-CVS1"
1,NA,58,NA,NA,NA,NA,NA,14.152,323408.25,4303316.25,NA,NA,NA,"CC-CVS1"
1,NA,115,NA,NA,NA,NA,NA,14.001,323396.75,4303308.75,NA,NA,NA,"CC-CVS1"
1,NA,121,NA,NA,NA,NA,NA,13.561,323412.25,4303308.75,NA,NA,NA,"CC-CVS1"
1,33,303,1263,NA,12.2,323389.151835765,4303289.06633769,13.186,323387.75,4303286.25,3.14593412210978,0.986000000000001,3.29683143346071,"CC-CVS1"
1,NA,312,NA,NA,NA,NA,NA,13.06,323410.25,4303286.25,NA,NA,NA,"CC-CVS1"
1,NA,187,NA,NA,NA,NA,NA,13.015,323416.25,4303301.25,NA,NA,NA,"CC-CVS1"
1,NA,59,NA,NA,NA,NA,NA,12.583,323410.75,4303316.25,NA,NA,NA,"CC-CVS1"
1,NA,57,NA,NA,NA,NA,NA,12.56,323405.75,4303316.25,NA,NA,NA,"CC-CVS1"
1,NA,289,NA,NA,NA,NA,NA,12.551,323405.75,4303288.25,NA,NA,NA,"CC-CVS1"
1,NA,180,NA,NA,NA,NA,NA,12.46,323398.75,4303301.25,NA,NA,NA,"CC-CVS1"
1,34,268,1209,NA,13.8,323405.061156328,4303295.02189326,12.345,323405.25,4303291.75,3.27733847326125,1.455,3.58580150988846,"CC-CVS1"
1,NA,371,NA,NA,NA,NA,NA,12.316,323399.75,4303278.75,NA,NA,NA,"CC-CVS1"
1,35,311,1325,NA,14.3,323408.054959033,4303286.2725834,12.224,323407.75,4303286.25,0.305794083665963,2.076,2.09840082481996,"CC-CVS1"
1,NA,239,NA,NA,NA,NA,NA,12.216,323388.25,4303293.75,NA,NA,NA,"CC-CVS1"
1,NA,176,NA,NA,NA,NA,NA,12.143,323388.75,4303301.25,NA,NA,NA,"CC-CVS1"
1,NA,290,NA,NA,NA,NA,NA,12.091,323408.25,4303288.25,NA,NA,NA,"CC-CVS1"
1,89,392,1310,NA,12.1,323401.109245507,4303276.91592272,11.377,323399.25,4303276.75,1.86663445895757,0.722999999999999,2.00176252421905,"CC-CVS1"
1,NA,88,NA,NA,NA,NA,NA,11.164,323381.25,4303312.25,NA,NA,NA,"CC-CVS1"
1,NA,357,NA,NA,NA,NA,NA,10.969,323415.25,4303280.75,NA,NA,NA,"CC-CVS1"
1,NA,162,NA,NA,NA,NA,NA,10.645,323406.75,4303303.25,NA,NA,NA,"CC-CVS1"
1,NA,208,NA,NA,NA,NA,NA,10.407,323416.75,4303297.75,NA,NA,NA,"CC-CVS1"
1,NA,209,NA,NA,NA,NA,NA,10.372,323419.25,4303297.75,NA,NA,NA,"CC-CVS1"
1,36,393,1314,NA,11.7,323401.414522222,4303276.94848889,10.349,323401.75,4303276.75,0.389798896604986,1.351,1.40610959025051,"CC-CVS1"
1,NA,245,NA,NA,NA,NA,NA,10.176,323403.25,4303293.75,NA,NA,NA,"CC-CVS1"
1,NA,334,NA,NA,NA,NA,NA,9.967,323413.25,4303282.75,NA,NA,NA,"CC-CVS1"
1,NA,185,NA,NA,NA,NA,NA,9.843,323411.25,4303301.25,NA,NA,NA,"CC-CVS1"
1,37,75,1013,NA,10.4,323401.406625214,4303314.03644753,9.702,323401.25,4303314.25,0.264832242793474,0.698,0.746552152781721,"CC-CVS1"
1,NA,206,NA,NA,NA,NA,NA,9.62,323410.75,4303299.25,NA,NA,NA,"CC-CVS1"
1,NA,308,NA,NA,NA,NA,NA,9.55,323400.25,4303286.25,NA,NA,NA,"CC-CVS1"
