"","x","y","focal_median"
"13717",319239.75,4299901.25,14.145
"13718",319240.25,4299901.25,14.145
"13719",319240.75,4299901.25,16.29
"13720",319241.25,4299901.25,16.29
"13721",319241.75,4299901.25,2.4
"13722",319242.25,4299901.25,2.346
"13723",319242.75,4299901.25,2.346
"13724",319243.25,4299901.25,2.487
"13725",319243.75,4299901.25,7.094
"13726",319244.25,4299901.25,12.008
"13727",319244.75,4299901.25,13.232
"13728",319245.25,4299901.25,12.008
"13729",319245.75,4299901.25,3.518
"13730",319246.25,4299901.25,3.028
"13731",319246.75,4299901.25,3.518
"13732",319247.25,4299901.25,4.88
"13733",319247.75,4299901.25,12.209
"13734",319248.25,4299901.25,17.105
"13735",319248.75,4299901.25,17.902
"13736",319249.25,4299901.25,16.563
"13737",319249.75,4299901.25,7.47
"13738",319250.25,4299901.25,7.47
"13739",319250.75,4299901.25,10.328
"13740",319251.25,4299901.25,12.363
"13741",319251.75,4299901.25,13.908
"13785",319193.75,4299900.75,8.924
"13786",319194.25,4299900.75,9.744
"13787",319194.75,4299900.75,9.977
"13788",319195.25,4299900.75,10.315
"13789",319195.75,4299900.75,10.315
"13790",319196.25,4299900.75,10.276
"13791",319196.75,4299900.75,9.846
"13792",319197.25,4299900.75,9.846
"13793",319197.75,4299900.75,9.595
"13794",319198.25,4299900.75,9.595
"13795",319198.75,4299900.75,10.5
"13796",319199.25,4299900.75,10.5
"13797",319199.75,4299900.75,9.591
"13798",319200.25,4299900.75,10.343
"13799",319200.75,4299900.75,9.591
"13800",319201.25,4299900.75,10.343
"13801",319201.75,4299900.75,10.058
"13802",319202.25,4299900.75,10.058
"13803",319202.75,4299900.75,10.058
"13804",319203.25,4299900.75,9.717
"13805",319203.75,4299900.75,8.809
"13806",319204.25,4299900.75,8.809
"13807",319204.75,4299900.75,10.586
"13808",319205.25,4299900.75,11.549
"13809",319205.75,4299900.75,11.549
"13810",319206.25,4299900.75,11.549
"13811",319206.75,4299900.75,3.351
"13812",319207.25,4299900.75,3.351
"13813",319207.75,4299900.75,3.351
"13814",319208.25,4299900.75,3.971
"13815",319208.75,4299900.75,5.934
"13816",319209.25,4299900.75,7.75
"13817",319209.75,4299900.75,8.601
"13818",319210.25,4299900.75,8.601
"13819",319210.75,4299900.75,7.837
"13820",319211.25,4299900.75,6.996
"13821",319211.75,4299900.75,5.273
"13822",319212.25,4299900.75,3.472
"13823",319212.75,4299900.75,2.481
"13824",319213.25,4299900.75,2.481
"13825",319213.75,4299900.75,1.226
"13826",319214.25,4299900.75,0.767
"13827",319214.75,4299900.75,1.587
"13828",319215.25,4299900.75,2.57
"13829",319215.75,4299900.75,2.872
"13830",319216.25,4299900.75,2.57
"13831",319216.75,4299900.75,2.321
"13832",319217.25,4299900.75,10.115
"13833",319217.75,4299900.75,14.151
"13834",319218.25,4299900.75,14.151
"13835",319218.75,4299900.75,14.217
"13836",319219.25,4299900.75,14.217
"13837",319219.75,4299900.75,14.547
"13838",319220.25,4299900.75,14.649
"13839",319220.75,4299900.75,14.649
"13840",319221.25,4299900.75,14.418
"13841",319221.75,4299900.75,3.401
"13842",319222.25,4299900.75,2.435
"13843",319222.75,4299900.75,2.277
"13844",319223.25,4299900.75,2.435
"13845",319223.75,4299900.75,3.075
"13846",319224.25,4299900.75,3.075
"13847",319224.75,4299900.75,2.156
"13848",319225.25,4299900.75,6.275
"13849",319225.75,4299900.75,12.716
"13850",319226.25,4299900.75,13.368
"13851",319226.75,4299900.75,14.27
"13852",319227.25,4299900.75,14.729
"13853",319227.75,4299900.75,9.232
"13854",319228.25,4299900.75,10.43
"13855",319228.75,4299900.75,10.43
"13856",319229.25,4299900.75,10.43
"13857",319229.75,4299900.75,11.724
"13858",319230.25,4299900.75,13.242
"13859",319230.75,4299900.75,10.745
"13860",319231.25,4299900.75,2.332
"13861",319231.75,4299900.75,2.332
"13862",319232.25,4299900.75,7.365
"13863",319232.75,4299900.75,13.158
"13864",319233.25,4299900.75,13.378
"13865",319233.75,4299900.75,15.035
"13866",319234.25,4299900.75,15.035
"13867",319234.75,4299900.75,15.848
"13868",319235.25,4299900.75,15.848
"13869",319235.75,4299900.75,15.974
"13870",319236.25,4299900.75,15.974
"13871",319236.75,4299900.75,15.974
"13872",319237.25,4299900.75,15.974
"13873",319237.75,4299900.75,16.424
"13874",319238.25,4299900.75,15.89
"13875",319238.75,4299900.75,13.447
"13876",319239.25,4299900.75,13.854
"13877",319239.75,4299900.75,13.712
"13878",319240.25,4299900.75,13.703
"13879",319240.75,4299900.75,13.712
"13880",319241.25,4299900.75,16.048
"13881",319241.75,4299900.75,16.473
"13882",319242.25,4299900.75,2.4
"13883",319242.75,4299900.75,2.4
"13884",319243.25,4299900.75,7.094
"13885",319243.75,4299900.75,15.533
"13886",319244.25,4299900.75,16.635
"13887",319244.75,4299900.75,16.635
"13888",319245.25,4299900.75,16.635
"13889",319245.75,4299900.75,5.294
"13890",319246.25,4299900.75,3.99
"13891",319246.75,4299900.75,3.99
"13892",319247.25,4299900.75,8.199
"13893",319247.75,4299900.75,13.502
"13894",319248.25,4299900.75,17.105
"13895",319248.75,4299900.75,17.902
"13896",319249.25,4299900.75,16.563
"13897",319249.75,4299900.75,13.376
"13898",319250.25,4299900.75,11.04
"13899",319250.75,4299900.75,11.22
"13900",319251.25,4299900.75,13.908
"13901",319251.75,4299900.75,15.479
"13945",319193.75,4299900.25,8.924
"13946",319194.25,4299900.25,9.977
"13947",319194.75,4299900.25,9.977
"13948",319195.25,4299900.25,10.276
"13949",319195.75,4299900.25,10.276
"13950",319196.25,4299900.25,10.276
"13951",319196.75,4299900.25,9.999
"13952",319197.25,4299900.25,9.846
"13953",319197.75,4299900.25,6.856
"13954",319198.25,4299900.25,6.856
"13955",319198.75,4299900.25,9.011
"13956",319199.25,4299900.25,9.011
"13957",319199.75,4299900.25,9.011
"13958",319200.25,4299900.25,10.343
"13959",319200.75,4299900.25,10.343
"13960",319201.25,4299900.25,10.343
"13961",319201.75,4299900.25,10.695
"13962",319202.25,4299900.25,10.562
"13963",319202.75,4299900.25,10.562
"13964",319203.25,4299900.25,9.872
"13965",319203.75,4299900.25,6.682
"13966",319204.25,4299900.25,6.682
"13967",319204.75,4299900.25,10.256
"13968",319205.25,4299900.25,11.549
"13969",319205.75,4299900.25,11.549
"13970",319206.25,4299900.25,8.648
"13971",319206.75,4299900.25,3.351
"13972",319207.25,4299900.25,2.667
"13973",319207.75,4299900.25,2.342
"13974",319208.25,4299900.25,3.671
"13975",319208.75,4299900.25,5.934
"13976",319209.25,4299900.25,7.75
"13977",319209.75,4299900.25,8.601
"13978",319210.25,4299900.25,8.601
"13979",319210.75,4299900.25,7.837
"13980",319211.25,4299900.25,6.996
"13981",319211.75,4299900.25,5.273
"13982",319212.25,4299900.25,4.302
"13983",319212.75,4299900.25,3.472
"13984",319213.25,4299900.25,3.226
"13985",319213.75,4299900.25,3.226
"13986",319214.25,4299900.25,1.475
"13987",319214.75,4299900.25,1.475
"13988",319215.25,4299900.25,2.208
"13989",319215.75,4299900.25,2.57
"13990",319216.25,4299900.25,2.872
"13991",319216.75,4299900.25,6.37
"13992",319217.25,4299900.25,12.88
"13993",319217.75,4299900.25,14.151
"13994",319218.25,4299900.25,14.217
"13995",319218.75,4299900.25,14.217
"13996",319219.25,4299900.25,14.217
"13997",319219.75,4299900.25,14.547
"13998",319220.25,4299900.25,14.649
"13999",319220.75,4299900.25,14.578
"14000",319221.25,4299900.25,14.418
"14001",319221.75,4299900.25,3.401
"14002",319222.25,4299900.25,2.435
"14003",319222.75,4299900.25,2.435
"14004",319223.25,4299900.25,2.435
"14005",319223.75,4299900.25,3.075
"14006",319224.25,4299900.25,3.075
"14007",319224.75,4299900.25,3.075
"14008",319225.25,4299900.25,13.47
"14009",319225.75,4299900.25,14.224
"14010",319226.25,4299900.25,14.224
"14011",319226.75,4299900.25,14.27
"14012",319227.25,4299900.25,14.729
"14013",319227.75,4299900.25,14.729
"14014",319228.25,4299900.25,10.529
"14015",319228.75,4299900.25,10.529
"14016",319229.25,4299900.25,10.43
"14017",319229.75,4299900.25,5.448
"14018",319230.25,4299900.25,10.745
"14019",319230.75,4299900.25,10.745
"14020",319231.25,4299900.25,10.745
"14021",319231.75,4299900.25,10.745
"14022",319232.25,4299900.25,13.378
"14023",319232.75,4299900.25,13.378
"14024",319233.25,4299900.25,13.158
"14025",319233.75,4299900.25,13.158
"14026",319234.25,4299900.25,13.158
"14027",319234.75,4299900.25,7.774
"14028",319235.25,4299900.25,14.254
"14029",319235.75,4299900.25,15.787
"14030",319236.25,4299900.25,15.787
"14031",319236.75,4299900.25,15.89
"14032",319237.25,4299900.25,15.89
"14033",319237.75,4299900.25,15.89
"14034",319238.25,4299900.25,16.424
"14035",319238.75,4299900.25,14.145
"14036",319239.25,4299900.25,13.854
"14037",319239.75,4299900.25,13.712
"14038",319240.25,4299900.25,13.712
"14039",319240.75,4299900.25,14.414
"14040",319241.25,4299900.25,16.048
"14041",319241.75,4299900.25,16.473
"14042",319242.25,4299900.25,16.973
"14043",319242.75,4299900.25,16.973
"14044",319243.25,4299900.25,16.973
"14045",319243.75,4299900.25,17.911
"14046",319244.25,4299900.25,17.599
"14047",319244.75,4299900.25,17.455
"14048",319245.25,4299900.25,17.455
"14049",319245.75,4299900.25,13.232
"14050",319246.25,4299900.25,5.909
"14051",319246.75,4299900.25,5.909
"14052",319247.25,4299900.25,12.554
"14053",319247.75,4299900.25,13.502
"14054",319248.25,4299900.25,13.502
"14055",319248.75,4299900.25,15.903
"14056",319249.25,4299900.25,15.903
"14057",319249.75,4299900.25,13.376
"14058",319250.25,4299900.25,12.556
"14059",319250.75,4299900.25,12.593
"14060",319251.25,4299900.25,13.908
"14061",319251.75,4299900.25,15.479
"14062",319252.25,4299900.25,16.459
"14106",319194.25,4299899.75,9.96
"14107",319194.75,4299899.75,9.977
"14108",319195.25,4299899.75,9.977
"14109",319195.75,4299899.75,9.692
"14110",319196.25,4299899.75,9.999
"14111",319196.75,4299899.75,8.629
"14112",319197.25,4299899.75,6.856
"14113",319197.75,4299899.75,5.95
"14114",319198.25,4299899.75,6.733
"14115",319198.75,4299899.75,6.733
"14116",319199.25,4299899.75,6.871
"14117",319199.75,4299899.75,9.011
"14118",319200.25,4299899.75,9.011
"14119",319200.75,4299899.75,9.591
"14120",319201.25,4299899.75,10.343
"14121",319201.75,4299899.75,10.695
"14122",319202.25,4299899.75,10.695
"14123",319202.75,4299899.75,10.562
"14124",319203.25,4299899.75,10.562
"14125",319203.75,4299899.75,9.143
"14126",319204.25,4299899.75,8.626
"14127",319204.75,4299899.75,10.695
"14128",319205.25,4299899.75,11.09
"14129",319205.75,4299899.75,11.09
"14130",319206.25,4299899.75,8.648
"14131",319206.75,4299899.75,2.701
"14132",319207.25,4299899.75,2.667
"14133",319207.75,4299899.75,2.342
"14134",319208.25,4299899.75,2.342
"14135",319208.75,4299899.75,3.671
"14136",319209.25,4299899.75,5.934
"14137",319209.75,4299899.75,7.219
"14138",319210.25,4299899.75,7.219
"14139",319210.75,4299899.75,6.996
"14140",319211.25,4299899.75,5.273
"14141",319211.75,4299899.75,4.302
"14142",319212.25,4299899.75,4.37
"14143",319212.75,4299899.75,4.37
"14144",319213.25,4299899.75,4.37
"14145",319213.75,4299899.75,3.226
"14146",319214.25,4299899.75,3.226
"14147",319214.75,4299899.75,2.208
"14148",319215.25,4299899.75,2.57
"14149",319215.75,4299899.75,5.613
"14150",319216.25,4299899.75,10.115
"14151",319216.75,4299899.75,12.043
"14152",319217.25,4299899.75,12.043
"14153",319217.75,4299899.75,13.923
"14154",319218.25,4299899.75,14.217
"14155",319218.75,4299899.75,14.217
"14156",319219.25,4299899.75,14.217
"14157",319219.75,4299899.75,14.217
"14158",319220.25,4299899.75,14.578
"14159",319220.75,4299899.75,14.418
"14160",319221.25,4299899.75,14.418
"14161",319221.75,4299899.75,12.28
"14162",319222.25,4299899.75,4.464
"14163",319222.75,4299899.75,2.435
"14164",319223.25,4299899.75,3.075
"14165",319223.75,4299899.75,3.075
"14166",319224.25,4299899.75,7.863
"14167",319224.75,4299899.75,13.458
"14168",319225.25,4299899.75,14.179
"14169",319225.75,4299899.75,14.224
"14170",319226.25,4299899.75,14.179
"14171",319226.75,4299899.75,14.224
"14172",319227.25,4299899.75,15.011
"14173",319227.75,4299899.75,15.011
"14174",319228.25,4299899.75,10.529
"14175",319228.75,4299899.75,5.448
"14176",319229.25,4299899.75,3.097
"14177",319229.75,4299899.75,3.097
"14178",319230.25,4299899.75,9.651
"14179",319230.75,4299899.75,10.745
"14180",319231.25,4299899.75,14.072
"14181",319231.75,4299899.75,14.072
"14182",319232.25,4299899.75,14.072
"14183",319232.75,4299899.75,13.964
"14184",319233.25,4299899.75,13.158
"14185",319233.75,4299899.75,13.158
"14186",319234.25,4299899.75,4.916
"14187",319234.75,4299899.75,4.916
"14188",319235.25,4299899.75,7.774
"14189",319235.75,4299899.75,15.168
"14190",319236.25,4299899.75,15.787
"14191",319236.75,4299899.75,15.89
"14192",319237.25,4299899.75,15.89
"14193",319237.75,4299899.75,15.89
"14194",319238.25,4299899.75,15.89
"14195",319238.75,4299899.75,14.524
"14196",319239.25,4299899.75,11.267
"14197",319239.75,4299899.75,13.703
"14198",319240.25,4299899.75,14.297
"14199",319240.75,4299899.75,16.048
"14200",319241.25,4299899.75,16.95
"14201",319241.75,4299899.75,17.204
"14202",319242.25,4299899.75,17.204
"14203",319242.75,4299899.75,17.204
"14204",319243.25,4299899.75,17.838
"14205",319243.75,4299899.75,17.911
"14206",319244.25,4299899.75,17.838
"14207",319244.75,4299899.75,17.599
"14208",319245.25,4299899.75,17.455
"14209",319245.75,4299899.75,15.921
"14210",319246.25,4299899.75,9.548
"14211",319246.75,4299899.75,8.199
"14212",319247.25,4299899.75,9.548
"14213",319247.75,4299899.75,12.052
"14214",319248.25,4299899.75,12.052
"14215",319248.75,4299899.75,12.052
"14216",319249.25,4299899.75,13.376
"14217",319249.75,4299899.75,11.084
"14218",319250.25,4299899.75,12.556
"14219",319250.75,4299899.75,13.042
"14220",319251.25,4299899.75,15.479
"14221",319251.75,4299899.75,15.839
"14222",319252.25,4299899.75,18.148
"14267",319194.75,4299899.25,9.977
"14268",319195.25,4299899.25,9.977
"14269",319195.75,4299899.25,9.692
"14270",319196.25,4299899.25,8.785
"14271",319196.75,4299899.25,2.569
"14272",319197.25,4299899.25,2.569
"14273",319197.75,4299899.25,2.34
"14274",319198.25,4299899.25,2.65
"14275",319198.75,4299899.25,5.001
"14276",319199.25,4299899.25,5.001
"14277",319199.75,4299899.25,5.133
"14278",319200.25,4299899.25,7.733
"14279",319200.75,4299899.25,9.189
"14280",319201.25,4299899.25,10.313
"14281",319201.75,4299899.25,10.695
"14282",319202.25,4299899.25,10.695
"14283",319202.75,4299899.25,9.759
"14284",319203.25,4299899.25,9.759
"14285",319203.75,4299899.25,10.562
"14286",319204.25,4299899.25,10.695
"14287",319204.75,4299899.25,11.09
"14288",319205.25,4299899.25,11.09
"14289",319205.75,4299899.25,11.062
"14290",319206.25,4299899.25,10.163
"14291",319206.75,4299899.25,3.457
"14292",319207.25,4299899.25,2.701
"14293",319207.75,4299899.25,2.342
"14294",319208.25,4299899.25,2.793
"14295",319208.75,4299899.25,5.218
"14296",319209.25,4299899.25,7.219
"14297",319209.75,4299899.25,7.219
"14298",319210.25,4299899.25,6.996
"14299",319210.75,4299899.25,5.228
"14300",319211.25,4299899.25,3.728
"14301",319211.75,4299899.25,3.728
"14302",319212.25,4299899.25,4.37
"14303",319212.75,4299899.25,4.37
"14304",319213.25,4299899.25,3.574
"14305",319213.75,4299899.25,3.574
"14306",319214.25,4299899.25,3.226
"14307",319214.75,4299899.25,3.226
"14308",319215.25,4299899.25,6.526
"14309",319215.75,4299899.25,9.968
"14310",319216.25,4299899.25,12.697
"14311",319216.75,4299899.25,12.043
"14312",319217.25,4299899.25,12.043
"14313",319217.75,4299899.25,13.406
"14314",319218.25,4299899.25,14.157
"14315",319218.75,4299899.25,14.157
"14316",319219.25,4299899.25,14.157
"14317",319219.75,4299899.25,13.344
"14318",319220.25,4299899.25,13.344
"14319",319220.75,4299899.25,12.28
"14320",319221.25,4299899.25,11.65
"14321",319221.75,4299899.25,6.24
"14322",319222.25,4299899.25,4.689
"14323",319222.75,4299899.25,4.689
"14324",319223.25,4299899.25,5.644
"14325",319223.75,4299899.25,6.772
"14326",319224.25,4299899.25,11.932
"14327",319224.75,4299899.25,11.932
"14328",319225.25,4299899.25,13.47
"14329",319225.75,4299899.25,14.179
"14330",319226.25,4299899.25,14.224
"14331",319226.75,4299899.25,14.822
"14332",319227.25,4299899.25,15.011
"14333",319227.75,4299899.25,15.011
"14334",319228.25,4299899.25,10.529
"14335",319228.75,4299899.25,2.718
"14336",319229.25,4299899.25,2.76
"14337",319229.75,4299899.25,3.097
"14338",319230.25,4299899.25,10.745
"14339",319230.75,4299899.25,13.213
"14340",319231.25,4299899.25,14.392
"14341",319231.75,4299899.25,14.392
"14342",319232.25,4299899.25,14.446
"14343",319232.75,4299899.25,14.727
"14344",319233.25,4299899.25,13.964
"14345",319233.75,4299899.25,13.158
"14346",319234.25,4299899.25,10.399
"14347",319234.75,4299899.25,4.916
"14348",319235.25,4299899.25,6.38
"14349",319235.75,4299899.25,15.787
"14350",319236.25,4299899.25,16.381
"14351",319236.75,4299899.25,16.381
"14352",319237.25,4299899.25,15.89
"14353",319237.75,4299899.25,15.89
"14354",319238.25,4299899.25,14.524
"14355",319238.75,4299899.25,10.273
"14356",319239.25,4299899.25,10.273
"14357",319239.75,4299899.25,10.609
"14358",319240.25,4299899.25,15.163
"14359",319240.75,4299899.25,16.95
"14360",319241.25,4299899.25,17.003
"14361",319241.75,4299899.25,17.204
"14362",319242.25,4299899.25,17.204
"14363",319242.75,4299899.25,17.447
"14364",319243.25,4299899.25,17.838
"14365",319243.75,4299899.25,17.942
"14366",319244.25,4299899.25,17.942
"14367",319244.75,4299899.25,17.455
"14368",319245.25,4299899.25,17.297
"14369",319245.75,4299899.25,15.921
"14370",319246.25,4299899.25,9.598
"14371",319246.75,4299899.25,5.909
"14372",319247.25,4299899.25,2.396
"14373",319247.75,4299899.25,2.55
"14374",319248.25,4299899.25,8.407
"14375",319248.75,4299899.25,11.084
"14376",319249.25,4299899.25,11.084
"14377",319249.75,4299899.25,8.588
"14378",319250.25,4299899.25,11.04
"14379",319250.75,4299899.25,15.232
"14380",319251.25,4299899.25,15.479
"14381",319251.75,4299899.25,18.148
"14382",319252.25,4299899.25,18.472
"14383",319252.75,4299899.25,18.91
"14427",319194.75,4299898.75,7.989
"14428",319195.25,4299898.75,8.785
"14429",319195.75,4299898.75,6.917
"14430",319196.25,4299898.75,2.569
"14431",319196.75,4299898.75,2.428
"14432",319197.25,4299898.75,2.34
"14433",319197.75,4299898.75,2.139
"14434",319198.25,4299898.75,2.34
"14435",319198.75,4299898.75,2.65
"14436",319199.25,4299898.75,3.067
"14437",319199.75,4299898.75,4.074
"14438",319200.25,4299898.75,5.133
"14439",319200.75,4299898.75,7.733
"14440",319201.25,4299898.75,10.313
"14441",319201.75,4299898.75,10.313
"14442",319202.25,4299898.75,9.609
"14443",319202.75,4299898.75,8.997
"14444",319203.25,4299898.75,6.45
"14445",319203.75,4299898.75,9.759
"14446",319204.25,4299898.75,10.695
"14447",319204.75,4299898.75,10.695
"14448",319205.25,4299898.75,11.062
"14449",319205.75,4299898.75,11.062
"14450",319206.25,4299898.75,9.953
"14451",319206.75,4299898.75,8.424
"14452",319207.25,4299898.75,5.977
"14453",319207.75,4299898.75,3.457
"14454",319208.25,4299898.75,2.89
"14455",319208.75,4299898.75,2.89
"14456",319209.25,4299898.75,5.888
"14457",319209.75,4299898.75,5.228
"14458",319210.25,4299898.75,5.228
"14459",319210.75,4299898.75,5.228
"14460",319211.25,4299898.75,3.728
"14461",319211.75,4299898.75,3.728
"14462",319212.25,4299898.75,2.593
"14463",319212.75,4299898.75,3.574
"14464",319213.25,4299898.75,3.574
"14465",319213.75,4299898.75,3.407
"14466",319214.25,4299898.75,3.407
"14467",319214.75,4299898.75,6.526
"14468",319215.25,4299898.75,6.715
"14469",319215.75,4299898.75,9.968
"14470",319216.25,4299898.75,12.697
"14471",319216.75,4299898.75,12.043
"14472",319217.25,4299898.75,11.482
"14473",319217.75,4299898.75,12.043
"14474",319218.25,4299898.75,13.406
